http://github.com/cywlol/promoters/ModuleDefinition/strain_definition_0/1,http://github.com/cywlol/promoters/ComponentDefinition/circuit_definition_0/1
http://github.com/cywlol/promoters/ModuleDefinition/sample_design_definition_0/1,http://github.com/cywlol/promoters/ComponentDefinition/gfp_0/1
