subject,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63,feature_64,feature_65,feature_66,feature_67,feature_68,feature_69,feature_70,feature_71,feature_72,feature_73,feature_74,feature_75,feature_76,feature_77,feature_78,feature_79,feature_80,feature_81,feature_82,feature_83,feature_84,feature_85,feature_86,feature_87,feature_88,feature_89,feature_90,feature_91,feature_92,feature_93,feature_94,feature_95,feature_96,feature_97,feature_98,feature_99,feature_100,feature_101,feature_102,feature_103,feature_104,feature_105,feature_106,feature_107,feature_108,feature_109,feature_110,feature_111,feature_112,feature_113,feature_114,feature_115,feature_116,feature_117,feature_118,feature_119,feature_120,feature_121,feature_122,feature_123,feature_124,feature_125,feature_126,feature_127,feature_128
https://synbiohub.org/user/cywong/Ecolipromoterexpdataalt/ComponentDefinition_circuit_definition_0/promoter_0_location/prange/1,-0.1890411078929901,0.07640530914068222,0.1601502150297165,0.29203781485557556,0.15437598526477814,-0.09052623063325882,0.05442346632480621,-0.03947460651397705,0.0674990862607956,0.05637345463037491,-0.22311429679393768,-0.2214614599943161,-0.3797377049922943,-0.1887451410293579,0.36633265018463135,-0.20391610264778137,0.1502370983362198,-0.17602670192718506,0.07129406929016113,0.13542009890079498,0.3055153787136078,-0.01330127939581871,0.2475033551454544,0.23322856426239014,0.3409782648086548,-0.1726231426000595,-0.07486177235841751,-0.2822708487510681,-0.0865316241979599,-0.17627903819084167,0.10903956741094589,0.17426779866218567,0.048957765102386475,-0.10870679467916489,-0.3233235776424408,0.171714186668396,0.07341386377811432,0.048410069197416306,-0.1737101972103119,-0.1998252421617508,0.18299320340156555,-0.28099524974823,0.22546347975730896,0.08598826825618744,-0.2981695234775543,-0.15625889599323273,0.0715637132525444,0.1693027764558792,-0.007236757315695286,0.21430817246437073,-0.343808114528656,-0.03659448027610779,-0.10671036690473557,0.0691152885556221,-0.09681376814842224,0.0880204290151596,0.04099135845899582,-0.05024917051196098,0.16956479847431183,-0.06756893545389175,-0.07260166108608246,-0.3821184039115906,-0.03421931713819504,-0.15954801440238953,0.0055574388243258,-0.10551802068948746,0.12321532517671585,-0.2795374393463135,-0.21203123033046722,-0.013379355892539024,0.3302203118801117,-0.09270931780338287,0.12094490230083466,0.16902852058410645,0.09602612257003784,0.18837136030197144,0.2446972131729126,-0.04421128332614899,-0.04062916338443756,-0.055105362087488174,0.26949208974838257,0.09141959249973297,0.26006442308425903,-0.20715345442295074,0.15988291800022125,-0.08100518584251404,-0.09206514060497284,0.028606699779629707,-0.11317897588014603,0.0630749762058258,-0.15087956190109253,-0.023547565564513206,0.07857781648635864,-0.2818751931190491,0.029031770303845406,-0.13157497346401215,0.2601565420627594,0.1048268973827362,-0.312944233417511,0.28103601932525635,-0.014697134494781494,-0.2922101318836212,-0.19490240514278412,0.23831820487976074,-0.08428578823804855,0.15391109883785248,-0.2997044622898102,0.2937829792499542,0.2234632521867752,-0.3351401388645172,-0.19791623950004578,0.12740176916122437,-0.0514102503657341,-0.29626327753067017,-0.3241102993488312,0.13585244119167328,-0.12603965401649475,0.302397221326828,-0.02475591190159321,0.13601712882518768,-0.011686942540109158,-0.2884657382965088,0.25312119722366333,0.25670126080513,-0.09501174837350845,-0.0364050567150116,0.10862185806035995,-0.008461464196443558
